src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
του,τους,0_0,N;ACC;SG,0_2,N;NOM;SG,det;def;m;sg;gen - det;def;nt;sg;gen,det;def;m;pl;acc,SRC_POS_ERROR TGT_POS_ERROR
μπόρεσες,μπόρεσε,0_9,N;NOM;PL,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πτωχὸν,πτωχοὶ,2_4,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπερηφάνειαν,ὑπερηφάνεια,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλουσίαν,πλουσίου,0_5,?,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπιδοκιμάζεται,ἐπιδοκιμάζει,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεοὺς,θεοὶ,2_15,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔβλεπα,ἔβλεπε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαθόν,ἀγαθὴ,2_13,ADJ;NOM;SG;NEUT,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δυνατὸν,δυνατὴ,2_4,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κιλικίαν,κιλικίας,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κληρονομίαν,κληρονομεῖ,2_23,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μαρτυρίαν,μαρτυρήσῃ,2_23,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γλῶσσά,γλῶσσαν,0_3,?,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πραγματικὰ,πραγματικοὶ,2_1,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκοτώσετε,σκοτώσωμεν,1_3,V;2;PL;IMP,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐμπιστευθῇ,ἐμπιστευθοῦν,2_2,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαστάζω,βαστάζετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀντιλέγουν,ἀντιλέγεις,1_5,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ζήσῃ,ζήσῃς,1_4,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νοῦς,νοῦν,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μερικὸν,μερικῶν,2_4,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
εὐλογίαν,εὐλογήσῃ,2_23,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκοτώσωμεν,σκοτώσῃ,1_7,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτοὶ,αὐτή,2_19,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκεπάζῃ,σκεπάζουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νηστεύῃς,νηστεύω,1_2,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μπῆ,μπῆτε,2_16,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ναοῦ,ναόν,2_17,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔλθῃ,ἔλθετε,1_4,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διαβάζεται,διαβάζει,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁποῖον,ὁποῖοι,0_1,?,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χαρῇ,χαρὰ,2_2,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκάρφωσαν,ἐκάρφωσε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλπίζετε,ἐλπίζουν,1_3,V;2;PL;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τελείαν,τελείους,0_5,?,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐχθροί,ἐχθρὸν,2_6,ADJ;VOC;PL;MASC,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πείσῃς,πείσουν,1_2,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διδάσκετε,διδάσκῃς,1_3,V;2;PL;IMP,1_2,?,,,TGT_LEXICAL_ERROR
διακρίνῃς,διακρίνουν,1_2,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰαννά,ἰαννῆς,2_14,N;ACC;PL,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δικαίους,δικαία,0_7,ADJ;ACC;PL;MASC,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μέλλετε,μέλλει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτὴ,αὐτοί,2_20,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστῶν,πιστόν,2_24,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διώχνω,διώχνῃ,1_8,V;1;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαστάζων,βαστάζω,1_9,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νηστεύετε,νηστεύομεν,1_3,V;2;PL;IMP,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείχνει,δείχνῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,TGT_LEXICAL_ERROR
ἀγαπητοῦ,ἀγαπητοὶ,2_17,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μικρὴ,μικροὺς,2_20,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πέρας,πέρα,0_11,N;GEN;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλάλησε,ἐλάλησαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ζωντανοί,ζωντανόν,2_6,ADJ;VOC;PL;MASC,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γίνουν,γίνωμεν,1_5,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λίθος,λίθον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μεγάλην,μεγάλον,0_4,?,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τέτοιον,τέτοιος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁμοεθνῶν,ὁμοεθνῆ,2_24,?,2_16,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θελήσετε,θελήσω,1_3,V;2;PL;IMP,1_8,V;1;SG;IPFV;PRS,verb;inf;p2;pl - verb;inf;p2;pl,verb;inf;p1;sg - verb;inf;p1;sg,C
τιμωρίαν,τιμωρίας,2_23,?,2_11,V;2;PL;IPFV;PST,,,SRC_LEXICAL_ERROR
ἔκρινε,ἔκριναν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δάσκαλό,δάσκαλός,0_0,N;ACC;SG,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαρὴν,καθαροὶ,2_12,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λατρεύω,λατρεύωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀλείψῃς,ἀλείψῃ,1_2,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κλέψουν,κλέψῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκήρυξα,ἐκήρυξε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σημάδια,σημάδι,0_0,N;ACC;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παραχειμάσουν,παραχειμάσει,1_5,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σιωποῦν,σιωπήσῃ,2_3,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πειράζετε,πειράζεται,1_3,V;2;PL;IMP,1_1,ADJ;VOC;PL;FEM;SPRL;AB,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δίδουν,δίδω,1_5,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρατῶ,κρατοῦν,2_7,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συμβαίνῃ,συμβαίνουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαπητήν,ἀγαπητὸς,2_10,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φάγῃς,φάγουν,1_2,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰσραηλιτικὸν,ἰσραηλιτικὴν,2_4,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρηγορίαν,παρηγορήσῃ,2_23,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅποιος,ὅποιαν,0_2,N;NOM;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁμιλῶ,ὁμιλίαν,2_7,?,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συγκέντρωσαν,συγκέντρωσε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οὐσίαν,οὐσία,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπιστολῶν,ἐπιστολήν,2_24,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γεμᾶτος,γεμᾶτα,0_2,N;NOM;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φάγε,φάγουν,1_11,V;2;SG;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τίτον,τίτος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξεράθηκαν,ἐξεράθηκε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐχθροὶ,ἐχθροὺς,2_19,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κωφὸν,κωφοὺς,2_4,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δυνατὸς,δυνατά,2_21,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
στολισμένο,στολισμένοι,0_10,ADJ;VOC;SG;NEUT,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιμένωμεν,περιμένουν,1_7,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λάβουν,λάβετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στείλω,στείλωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαπητὸς,ἀγαπητοῦ,2_21,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γεωργός,γεωργοὺς,2_22,ADJ;NOM;SG;MASC,2_15,?,,,TGT_LEXICAL_ERROR
παίρνῃ,παίρνετε,1_4,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νύμφην,νύμφη,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπικίνδυνοι,ἐπικίνδυνον,0_6,N;VOC;PL,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θερισμὸς,θερισμός,2_21,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
εἰλικρινῆ,εἰλικρινὰ,2_16,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ποιός,ποιὸν,2_22,ADJ;NOM;SG;MASC,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σαῦλον,σαῦλος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀληθινόν,ἀληθινά,2_13,ADJ;NOM;SG;NEUT,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁμαρτωλοῦ,ἁμαρτωλὴ,2_17,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τέταρτον,τέταρτος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀξίους,ἀξίαν,0_7,ADJ;ACC;PL;MASC,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγῶνας,ἀγῶνα,0_11,N;GEN;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδύνατους,ἀδύνατον,0_7,ADJ;ACC;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πρεσβύτεροι,πρεσβύτερος,0_6,N;VOC;PL,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἠλία,ἠλί,0_0,N;ACC;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐδίδαξε,ἐδίδαξα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄχυρο,ἄχυρον,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔφαγαν,ἔφαγα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
εἶδα,εἶδες,0_0,N;ACC;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ψάλλῃ,ψάλλουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωρίζῃς,γνωρίζομεν,1_2,?,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πνευματικὴν,πνευματικὸς,2_12,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγνοῇ,ἀγνοοῦν,2_2,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διώχνουν,διώχνω,1_5,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄγγελος,ἄγγελοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἴδιαν,ἴδιες,0_5,?,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαπητὸς,ἀγαπητόν,2_21,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μικρὴ,μικρῶν,2_20,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅσους,ὅσον,0_7,ADJ;ACC;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀντιλέγεις,ἀντιλέγει,1_6,V;2;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δυνατοὺς,δυνατόν,2_15,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὕμνον,ὕμνος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιφρονῆτε,περιφρονῇ,2_9,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιμένομεν,περιμένουν,1_0,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρήγγειλε,παρήγγειλαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κάνεις,κάνετε,1_6,V;2;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φθόνον,φθόνος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μῆνας,μῆνες,0_11,N;GEN;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφὴ,ἀδελφὸν,2_20,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καταστρέφουν,καταστρέφῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μετανοῶ,μετανοήσῃ,2_7,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δέσετε,δέσῃ,1_3,V;2;PL;IMP,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀσθενῶ,ἀσθενῇ,2_7,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλόν,καλὴ,2_13,ADJ;NOM;SG;NEUT,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νομίζει,νομίζῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λογαριάζω,λογαριάζεται,1_8,V;1;SG;IPFV;PRS,1_1,ADJ;VOC;PL;FEM;SPRL;AB,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νουθετήσῃ,νουθετῶ,2_18,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλεῇ,ἐλεήσῃ,2_2,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλες,ὅλους,0_9,N;NOM;PL,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διωγμῶν,διωγμοὺς,2_24,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γυμνὸν,γυμνοί,2_4,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁποίου,ὁποίαν,0_15,ADJ;GEN;SG;NEUT,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πραγματικὸν,πραγματικὰ,2_4,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγάπας,ἀγάπην,0_11,N;GEN;SG,0_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καινούργιον,καινούργιο,0_1,?,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλευθέρους,ἐλευθέραν,0_7,ADJ;ACC;PL;MASC,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐδίδασκαν,ἐδίδασκα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τυφλόν,τυφλοὺς,2_13,ADJ;NOM;SG;NEUT,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείξῃ,δείξωμεν,1_4,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πυρετόν,πυρετὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σμάραγδον,σμάραγδος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξένο,ξένη,0_10,ADJ;VOC;SG;NEUT,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρεις,φέρομεν,1_6,V;2;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπίγειο,ἐπίγειος,0_10,ADJ;VOC;SG;NEUT,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἵππου,ἵππους,0_15,ADJ;GEN;SG;NEUT,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλόν,καλὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τελευταῖά,τελευταῖον,0_3,?,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωστὴ,γνωστῶν,2_20,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυλακὴν,φυλακήν,2_12,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μετέχω,μετέχουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηρός,πονηρά,2_22,ADJ;NOM;SG;MASC,2_14,N;ACC;PL,adj;pst;m;sg;nom,adj;pst;nt;pl;nom - adj;pst;nt;pl;acc - adj;pst;nt;pl;voc,C
κάνει,κάνῃς,1_10,V;3;SG;IPFV;PRS,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἠλία,ἠλίαν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρηγορήσῃ,παρηγοροῦν,2_18,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπῃ,βλέπω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πειράζεται,πειράζετε,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀληθινὴ,ἀληθινήν,2_20,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐτήρησαν,ἐτήρησες,0_5,?,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλά,καλεῖ,2_14,N;ACC;PL,2_8,?,,,TGT_LEXICAL_ERROR
ἐξωτερικός,ἐξωτερικά,2_22,ADJ;NOM;SG;MASC,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μωρίας,μωρός,2_11,V;2;PL;IPFV;PST,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωστῶν,γνωστὸς,2_24,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βουνοῦ,βουνῶν,2_17,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔρημους,ἔρημος,0_7,ADJ;ACC;PL;MASC,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κραυγή,κραυγὴν,2_0,N;VOC;SG,2_12,?,,,TGT_LEXICAL_ERROR
τυφλός,τυφλόν,2_22,ADJ;NOM;SG;MASC,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιά,πιῶ,2_14,N;ACC;PL,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φανοὺς,φανοῦν,2_15,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πεθαίνω,πεθαίνετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκρός,νεκροὶ,2_22,ADJ;NOM;SG;MASC,2_19,?,,,TGT_LEXICAL_ERROR
ὀργὴν,ὀργῆς,2_12,?,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀνομάσουν,ὀνομάσετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστά,πιστοὶ,2_14,N;ACC;PL,2_19,?,,,TGT_LEXICAL_ERROR
ψαλμῶν,ψαλμοὺς,2_24,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπερβολικὴν,ὑπερβολικὴ,2_12,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μικροὶ,μικρὴ,2_19,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποβάλωμεν,ἀποβάλει,1_7,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφόν,ἀδελφὴν,2_13,ADJ;NOM;SG;NEUT,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνεβῇ,ἀνεβοῦν,2_2,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔργων,ἔργα,0_8,N;GEN;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀπειθεῖ,ἀπειθοῦν,2_8,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
