src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
visit,visits,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
visit,visited,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
visit,visiting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
visiting,visits,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
visiting,visited,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
visiting,visit,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
yields,yielded,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
yields,yield,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
yields,yielding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,adj; - verb;pprs - verb;subs - verb;ger,C
yielded,yields,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
yielded,yield,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
yielded,yielding,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,adj; - verb;pprs - verb;subs - verb;ger,C
yield,yields,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
yield,yielded,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
yield,yielding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,adj; - verb;pprs - verb;subs - verb;ger,C
yielding,yields,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,adj; - verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
yielding,yielded,1_3,V;V.PTCP;PRS,1_1,V;PST,adj; - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
yielding,yield,1_3,V;V.PTCP;PRS,1_2,V;NFIN,adj; - verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
dwells,dwell,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
dwells,dwelling,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
dwell,dwells,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
dwell,dwelling,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
dwelling,dwells,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
dwelling,dwell,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
preparations,preparation,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
preparation,preparations,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
prevented,prevent,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,adv; - verb;inf - verb;pres - verb;imp,C
prevent,prevented,1_2,V;NFIN,1_1,V;PST,adv; - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
leads,lead,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
leads,leading,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,adj; - n;sg - verb;pprs - verb;subs - verb;ger,C
leads,leader,1_0,V;3;SG;PRS,1_5,N;SG,n;pl - verb;pres;p3;sg,n;sg,PARADIGM_ERROR
lead,leads,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
lead,leading,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,adj; - n;sg - verb;pprs - verb;subs - verb;ger,C
lead,leader,1_2,V;NFIN,1_5,N;SG,n;sg - verb;inf - verb;pres - verb;imp,n;sg,PARADIGM_ERROR
leading,leads,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,adj; - n;sg - verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
leading,lead,1_3,V;V.PTCP;PRS,1_2,V;NFIN,adj; - n;sg - verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
leading,leader,1_3,V;V.PTCP;PRS,1_5,N;SG,adj; - n;sg - verb;pprs - verb;subs - verb;ger,n;sg,PARADIGM_ERROR
leader,leads,1_5,N;SG,1_0,V;3;SG;PRS,n;sg,n;pl - verb;pres;p3;sg,PARADIGM_ERROR
leader,lead,1_5,N;SG,1_2,V;NFIN,n;sg,n;sg - verb;inf - verb;pres - verb;imp,PARADIGM_ERROR
leader,leading,1_5,N;SG,1_3,V;V.PTCP;PRS,n;sg,adj; - n;sg - verb;pprs - verb;subs - verb;ger,PARADIGM_ERROR
drowned,drown,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
drown,drowned,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
neighbours,neighbour,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
neighbour,neighbours,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
cares,cared,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;past - verb;pp,C
cares,care,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
cares,caring,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
cared,cares,1_1,V;PST,1_0,V;3;SG;PRS,verb;past - verb;pp,n;pl - verb;pres;p3;sg,C
cared,care,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,n;sg - verb;inf - verb;pres - verb;imp,C
cared,caring,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;past - verb;pp,verb;pprs - verb;subs - verb;ger,C
care,cares,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
care,cared,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;past - verb;pp,C
care,caring,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
caring,cares,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
caring,cared,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;past - verb;pp,C
caring,care,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
has,hay,1_0,V;3;SG;PRS,1_6,ADJ,verb;pres;p3;sg - verb;pres;p3;sg,n;sg,POS_PAIR_ERROR
hay,has,1_6,ADJ,1_0,V;3;SG;PRS,n;sg,verb;pres;p3;sg - verb;pres;p3;sg,POS_PAIR_ERROR
