src word,tgt word,src slot,tgt slot
rekur,reki,0_16,0_15
rekur,rekin,0_16,0_3
rekur,rekinn,0_16,0_2
rekur,rekið,0_16,0_19
rekur,rekna,0_16,0_21
rekja,rek,0_6,0_14
rekja,reka,0_6,0_20
rekja,rekast,0_6,0_11
rekja,rekur,0_6,0_16
rekja,rekja,0_6,0_6
rekja,reki,0_6,0_15
rekja,rekin,0_6,0_3
rekja,rekinn,0_6,0_2
rekja,rekið,0_6,0_19
rekja,rekna,0_6,0_21
reki,rek,0_15,0_14
reki,reka,0_15,0_20
reki,rekast,0_15,0_11
reki,rekur,0_15,0_16
reki,rekja,0_15,0_6
reki,reki,0_15,0_15
reki,rekin,0_15,0_3
reki,rekinn,0_15,0_2
reki,rekið,0_15,0_19
reki,rekna,0_15,0_21
rekin,rek,0_3,0_14
rekin,reka,0_3,0_20
rekin,rekast,0_3,0_11
rekin,rekur,0_3,0_16
rekin,rekja,0_3,0_6
rekin,reki,0_3,0_15
rekin,rekin,0_3,0_3
rekin,rekinn,0_3,0_2
rekin,rekið,0_3,0_19
rekin,rekna,0_3,0_21
rekinn,rek,0_2,0_14
rekinn,reka,0_2,0_20
rekinn,rekast,0_2,0_11
rekinn,rekur,0_2,0_16
rekinn,rekja,0_2,0_6
rekinn,reki,0_2,0_15
rekinn,rekin,0_2,0_3
rekinn,rekinn,0_2,0_2
rekinn,rekið,0_2,0_19
rekinn,rekna,0_2,0_21
rekið,rek,0_19,0_14
rekið,reka,0_19,0_20
rekið,rekast,0_19,0_11
rekið,rekur,0_19,0_16
rekið,rekja,0_19,0_6
rekið,reki,0_19,0_15
rekið,rekin,0_19,0_3
rekið,rekinn,0_19,0_2
rekið,rekið,0_19,0_19
rekið,rekna,0_19,0_21
rekna,rek,0_21,0_14
rekna,reka,0_21,0_20
rekna,rekast,0_21,0_11
rekna,rekur,0_21,0_16
rekna,rekja,0_21,0_6
rekna,reki,0_21,0_15
rekna,rekin,0_21,0_3
rekna,rekinn,0_21,0_2
rekna,rekið,0_21,0_19
rekna,rekna,0_21,0_21
sýn,sýn,0_14,0_14
sýn,sýna,0_14,0_20
sýn,sýnast,0_14,0_11
sýn,sýnst,0_14,0_12
sýn,sýni,0_14,0_15
sýn,sýnist,0_14,0_7
sýn,sýnir,0_14,0_8
sýn,sýnið,0_14,0_19
sýn,sýnt,0_14,0_17
sýn,sýnum,0_14,0_1
sýna,sýn,0_20,0_14
sýna,sýna,0_20,0_20
sýna,sýnast,0_20,0_11
sýna,sýnst,0_20,0_12
sýna,sýni,0_20,0_15
sýna,sýnist,0_20,0_7
sýna,sýnir,0_20,0_8
sýna,sýnið,0_20,0_19
sýna,sýnt,0_20,0_17
sýna,sýnum,0_20,0_1
sýnast,sýn,0_11,0_14
sýnast,sýna,0_11,0_20
sýnast,sýnast,0_11,0_11
sýnast,sýnst,0_11,0_12
sýnast,sýni,0_11,0_15
sýnast,sýnist,0_11,0_7
sýnast,sýnir,0_11,0_8
sýnast,sýnið,0_11,0_19
sýnast,sýnt,0_11,0_17
sýnast,sýnum,0_11,0_1
sýnst,sýn,0_12,0_14
sýnst,sýna,0_12,0_20
sýnst,sýnast,0_12,0_11
sýnst,sýnst,0_12,0_12
sýnst,sýni,0_12,0_15
sýnst,sýnist,0_12,0_7
sýnst,sýnir,0_12,0_8
sýnst,sýnið,0_12,0_19
sýnst,sýnt,0_12,0_17
sýnst,sýnum,0_12,0_1
sýni,sýn,0_15,0_14
sýni,sýna,0_15,0_20
sýni,sýnast,0_15,0_11
sýni,sýnst,0_15,0_12
sýni,sýni,0_15,0_15
sýni,sýnist,0_15,0_7
sýni,sýnir,0_15,0_8
sýni,sýnið,0_15,0_19
sýni,sýnt,0_15,0_17
sýni,sýnum,0_15,0_1
sýnist,sýn,0_7,0_14
sýnist,sýna,0_7,0_20
sýnist,sýnast,0_7,0_11
sýnist,sýnst,0_7,0_12
sýnist,sýni,0_7,0_15
sýnist,sýnist,0_7,0_7
sýnist,sýnir,0_7,0_8
sýnist,sýnið,0_7,0_19
sýnist,sýnt,0_7,0_17
sýnist,sýnum,0_7,0_1
sýnir,sýn,0_8,0_14
sýnir,sýna,0_8,0_20
sýnir,sýnast,0_8,0_11
sýnir,sýnst,0_8,0_12
sýnir,sýni,0_8,0_15
sýnir,sýnist,0_8,0_7
sýnir,sýnir,0_8,0_8
sýnir,sýnið,0_8,0_19
sýnir,sýnt,0_8,0_17
sýnir,sýnum,0_8,0_1
sýnið,sýn,0_19,0_14
sýnið,sýna,0_19,0_20
sýnið,sýnast,0_19,0_11
sýnið,sýnst,0_19,0_12
sýnið,sýni,0_19,0_15
sýnið,sýnist,0_19,0_7
sýnið,sýnir,0_19,0_8
sýnið,sýnið,0_19,0_19
sýnið,sýnt,0_19,0_17
sýnið,sýnum,0_19,0_1
sýnt,sýn,0_17,0_14
sýnt,sýna,0_17,0_20
sýnt,sýnast,0_17,0_11
sýnt,sýnst,0_17,0_12
sýnt,sýni,0_17,0_15
sýnt,sýnist,0_17,0_7
sýnt,sýnir,0_17,0_8
sýnt,sýnið,0_17,0_19
sýnt,sýnt,0_17,0_17
sýnt,sýnum,0_17,0_1
sýnum,sýn,0_1,0_14
sýnum,sýna,0_1,0_20
sýnum,sýnast,0_1,0_11
sýnum,sýnst,0_1,0_12
sýnum,sýni,0_1,0_15
sýnum,sýnist,0_1,0_7
sýnum,sýnir,0_1,0_8
sýnum,sýnið,0_1,0_19
sýnum,sýnt,0_1,0_17
sýnum,sýnum,0_1,0_1
Haf,Haf,0_14,0_14
Haf,Hafi,0_14,0_15
Haf,Hafið,0_14,0_19
Haf,Hafði,0_14,0_5
Haf,Hafa,0_14,0_20
Hafi,Haf,0_15,0_14
Hafi,Hafi,0_15,0_15
Hafi,Hafið,0_15,0_19
Hafi,Hafði,0_15,0_5
Hafi,Hafa,0_15,0_20
Hafið,Haf,0_19,0_14
Hafið,Hafi,0_19,0_15
Hafið,Hafið,0_19,0_19
Hafið,Hafði,0_19,0_5
Hafið,Hafa,0_19,0_20
Hafði,Haf,0_5,0_14
Hafði,Hafi,0_5,0_15
Hafði,Hafið,0_5,0_19
Hafði,Hafði,0_5,0_5
Hafði,Hafa,0_5,0_20
Hafa,Haf,0_20,0_14
Hafa,Hafi,0_20,0_15
Hafa,Hafið,0_20,0_19
Hafa,Hafði,0_20,0_5
Hafa,Hafa,0_20,0_20
verð,verð,0_18,0_18
verð,verði,0_18,0_5
verð,veru,0_18,0_10
verð,verur,0_18,0_16
verð,verum,0_18,0_1
verð,verja,0_18,0_6
verð,vert,0_18,0_17
verð,vertu,0_18,0_4
verð,verið,0_18,0_19
verði,verð,0_5,0_18
verði,verði,0_5,0_5
verði,veru,0_5,0_10
verði,verur,0_5,0_16
verði,verum,0_5,0_1
verði,verja,0_5,0_6
verði,vert,0_5,0_17
verði,vertu,0_5,0_4
verði,verið,0_5,0_19
veru,verð,0_10,0_18
veru,verði,0_10,0_5
veru,veru,0_10,0_10
veru,verur,0_10,0_16
veru,verum,0_10,0_1
veru,verja,0_10,0_6
veru,vert,0_10,0_17
veru,vertu,0_10,0_4
veru,verið,0_10,0_19
verur,verð,0_16,0_18
verur,verði,0_16,0_5
verur,veru,0_16,0_10
verur,verur,0_16,0_16
verur,verum,0_16,0_1
verur,verja,0_16,0_6
verur,vert,0_16,0_17
verur,vertu,0_16,0_4
verur,verið,0_16,0_19
verum,verð,0_1,0_18
verum,verði,0_1,0_5
verum,veru,0_1,0_10
verum,verur,0_1,0_16
verum,verum,0_1,0_1
verum,verja,0_1,0_6
verum,vert,0_1,0_17
verum,vertu,0_1,0_4
verum,verið,0_1,0_19
verja,verð,0_6,0_18
verja,verði,0_6,0_5
verja,veru,0_6,0_10
verja,verur,0_6,0_16
verja,verum,0_6,0_1
verja,verja,0_6,0_6
verja,vert,0_6,0_17
verja,vertu,0_6,0_4
verja,verið,0_6,0_19
vert,verð,0_17,0_18
vert,verði,0_17,0_5
vert,veru,0_17,0_10
vert,verur,0_17,0_16
vert,verum,0_17,0_1
vert,verja,0_17,0_6
vert,vert,0_17,0_17
vert,vertu,0_17,0_4
vert,verið,0_17,0_19
vertu,verð,0_4,0_18
vertu,verði,0_4,0_5
vertu,veru,0_4,0_10
vertu,verur,0_4,0_16
vertu,verum,0_4,0_1
vertu,verja,0_4,0_6
vertu,vert,0_4,0_17
vertu,vertu,0_4,0_4
vertu,verið,0_4,0_19
verið,verð,0_19,0_18
verið,verði,0_19,0_5
verið,veru,0_19,0_10
verið,verur,0_19,0_16
verið,verum,0_19,0_1
verið,verja,0_19,0_6
verið,vert,0_19,0_17
verið,vertu,0_19,0_4
verið,verið,0_19,0_19
heyrir,heyrir,0_8,0_8
heyrir,heyrið,0_8,0_19
heyrir,heyrast,0_8,0_11
heyrir,heyrst,0_8,0_12
heyrir,heyrð,0_8,0_18
heyrir,heyrði,0_8,0_5
heyrir,heyrðu,0_8,0_13
heyrir,heyrn,0_8,0_9
heyrir,heyrt,0_8,0_17
heyrir,heyrum,0_8,0_1
heyrið,heyrir,0_19,0_8
heyrið,heyrið,0_19,0_19
heyrið,heyrast,0_19,0_11
heyrið,heyrst,0_19,0_12
heyrið,heyrð,0_19,0_18
heyrið,heyrði,0_19,0_5
heyrið,heyrðu,0_19,0_13
heyrið,heyrn,0_19,0_9
heyrið,heyrt,0_19,0_17
heyrið,heyrum,0_19,0_1
heyrast,heyrir,0_11,0_8
heyrast,heyrið,0_11,0_19
heyrast,heyrast,0_11,0_11
heyrast,heyrst,0_11,0_12
heyrast,heyrð,0_11,0_18
heyrast,heyrði,0_11,0_5
heyrast,heyrðu,0_11,0_13
heyrast,heyrn,0_11,0_9
heyrast,heyrt,0_11,0_17
heyrast,heyrum,0_11,0_1
heyrst,heyrir,0_12,0_8
heyrst,heyrið,0_12,0_19
heyrst,heyrast,0_12,0_11
heyrst,heyrst,0_12,0_12
heyrst,heyrð,0_12,0_18
heyrst,heyrði,0_12,0_5
heyrst,heyrðu,0_12,0_13
heyrst,heyrn,0_12,0_9
heyrst,heyrt,0_12,0_17
heyrst,heyrum,0_12,0_1
heyrð,heyrir,0_18,0_8
heyrð,heyrið,0_18,0_19
heyrð,heyrast,0_18,0_11
heyrð,heyrst,0_18,0_12
heyrð,heyrð,0_18,0_18
heyrð,heyrði,0_18,0_5
heyrð,heyrðu,0_18,0_13
heyrð,heyrn,0_18,0_9
heyrð,heyrt,0_18,0_17
heyrð,heyrum,0_18,0_1
heyrði,heyrir,0_5,0_8
heyrði,heyrið,0_5,0_19
heyrði,heyrast,0_5,0_11
heyrði,heyrst,0_5,0_12
heyrði,heyrð,0_5,0_18
heyrði,heyrði,0_5,0_5
heyrði,heyrðu,0_5,0_13
heyrði,heyrn,0_5,0_9
heyrði,heyrt,0_5,0_17
heyrði,heyrum,0_5,0_1
heyrðu,heyrir,0_13,0_8
heyrðu,heyrið,0_13,0_19
heyrðu,heyrast,0_13,0_11
heyrðu,heyrst,0_13,0_12
heyrðu,heyrð,0_13,0_18
heyrðu,heyrði,0_13,0_5
heyrðu,heyrðu,0_13,0_13
heyrðu,heyrn,0_13,0_9
heyrðu,heyrt,0_13,0_17
heyrðu,heyrum,0_13,0_1
heyrn,heyrir,0_9,0_8
heyrn,heyrið,0_9,0_19
heyrn,heyrast,0_9,0_11
heyrn,heyrst,0_9,0_12
heyrn,heyrð,0_9,0_18
heyrn,heyrði,0_9,0_5
heyrn,heyrðu,0_9,0_13
heyrn,heyrn,0_9,0_9
heyrn,heyrt,0_9,0_17
heyrn,heyrum,0_9,0_1
heyrt,heyrir,0_17,0_8
heyrt,heyrið,0_17,0_19
heyrt,heyrast,0_17,0_11
heyrt,heyrst,0_17,0_12
heyrt,heyrð,0_17,0_18
heyrt,heyrði,0_17,0_5
heyrt,heyrðu,0_17,0_13
heyrt,heyrn,0_17,0_9
heyrt,heyrt,0_17,0_17
heyrt,heyrum,0_17,0_1
heyrum,heyrir,0_1,0_8
heyrum,heyrið,0_1,0_19
heyrum,heyrast,0_1,0_11
heyrum,heyrst,0_1,0_12
heyrum,heyrð,0_1,0_18
heyrum,heyrði,0_1,0_5
heyrum,heyrðu,0_1,0_13
heyrum,heyrn,0_1,0_9
heyrum,heyrt,0_1,0_17
heyrum,heyrum,0_1,0_1
margfalda,margfalda,0_20,0_20
margfalda,margfaldist,0_20,0_7
margfalda,margfaldast,0_20,0_11
margfaldist,margfalda,0_7,0_20
margfaldist,margfaldist,0_7,0_7
margfaldist,margfaldast,0_7,0_11
margfaldast,margfalda,0_11,0_20
margfaldast,margfaldist,0_11,0_7
margfaldast,margfaldast,0_11,0_11
ná,ná,0_14,0_14
ná,náum,0_14,0_1
ná,náð,0_14,0_18
ná,náði,0_14,0_5
ná,náðu,0_14,0_13
ná,náið,0_14,0_19
náum,ná,0_1,0_14
náum,náum,0_1,0_1
náum,náð,0_1,0_18
náum,náði,0_1,0_5
náum,náðu,0_1,0_13
náum,náið,0_1,0_19
náð,ná,0_18,0_14
náð,náum,0_18,0_1
náð,náð,0_18,0_18
náð,náði,0_18,0_5
náð,náðu,0_18,0_13
náð,náið,0_18,0_19
náði,ná,0_5,0_14
náði,náum,0_5,0_1
náði,náð,0_5,0_18
náði,náði,0_5,0_5
náði,náðu,0_5,0_13
náði,náið,0_5,0_19
náðu,ná,0_13,0_14
náðu,náum,0_13,0_1
náðu,náð,0_13,0_18
náðu,náði,0_13,0_5
náðu,náðu,0_13,0_13
náðu,náið,0_13,0_19
náið,ná,0_19,0_14
náið,náum,0_19,0_1
náið,náð,0_19,0_18
náið,náði,0_19,0_5
náið,náðu,0_19,0_13
náið,náið,0_19,0_19
bar,bar,0_14,0_14
bar,barn,0_14,0_9
bar,barna,0_14,0_21
bar,barði,0_14,0_5
bar,barist,0_14,0_7
bar,barinn,0_14,0_2
bar,barst,0_14,0_12
barn,bar,0_9,0_14
barn,barn,0_9,0_9
barn,barna,0_9,0_21
barn,barði,0_9,0_5
barn,barist,0_9,0_7
barn,barinn,0_9,0_2
barn,barst,0_9,0_12
barna,bar,0_21,0_14
barna,barn,0_21,0_9
barna,barna,0_21,0_21
barna,barði,0_21,0_5
barna,barist,0_21,0_7
barna,barinn,0_21,0_2
barna,barst,0_21,0_12
barði,bar,0_5,0_14
barði,barn,0_5,0_9
barði,barna,0_5,0_21
barði,barði,0_5,0_5
barði,barist,0_5,0_7
barði,barinn,0_5,0_2
barði,barst,0_5,0_12
barist,bar,0_7,0_14
barist,barn,0_7,0_9
barist,barna,0_7,0_21
barist,barði,0_7,0_5
barist,barist,0_7,0_7
barist,barinn,0_7,0_2
barist,barst,0_7,0_12
barinn,bar,0_2,0_14
barinn,barn,0_2,0_9
barinn,barna,0_2,0_21
barinn,barði,0_2,0_5
barinn,barist,0_2,0_7
barinn,barinn,0_2,0_2
barinn,barst,0_2,0_12
barst,bar,0_12,0_14
barst,barn,0_12,0_9
barst,barna,0_12,0_21
barst,barði,0_12,0_5
barst,barist,0_12,0_7
barst,barinn,0_12,0_2
barst,barst,0_12,0_12
sæi,sæi,0_15,0_15
sæi,sæt,0_15,0_17
sæi,sætu,0_15,0_4
sæi,sæði,0_15,0_5
sæt,sæi,0_17,0_15
sæt,sæt,0_17,0_17
sæt,sætu,0_17,0_4
sæt,sæði,0_17,0_5
sætu,sæi,0_4,0_15
sætu,sæt,0_4,0_17
sætu,sætu,0_4,0_4
sætu,sæði,0_4,0_5
sæði,sæi,0_5,0_15
sæði,sæt,0_5,0_17
sæði,sætu,0_5,0_4
sæði,sæði,0_5,0_5
brá,brá,0_14,0_14
brá,bráð,0_14,0_18
bráð,brá,0_18,0_14
bráð,bráð,0_18,0_18
hví,hví,0_14,0_14
hví,hvít,0_14,0_17
hví,hvítu,0_14,0_4
hvít,hví,0_17,0_14
hvít,hvít,0_17,0_17
hvít,hvítu,0_17,0_4
hvítu,hví,0_4,0_14
hvítu,hvít,0_4,0_17
hvítu,hvítu,0_4,0_4
áminna,áminna,0_20,0_20
áminna,áminnum,0_20,0_1
áminna,áminnir,0_20,0_8
áminna,áminnið,0_20,0_19
áminna,áminnt,0_20,0_17
áminna,áminnti,0_20,0_0
áminnum,áminna,0_1,0_20
áminnum,áminnum,0_1,0_1
áminnum,áminnir,0_1,0_8
áminnum,áminnið,0_1,0_19
áminnum,áminnt,0_1,0_17
áminnum,áminnti,0_1,0_0
áminnir,áminna,0_8,0_20
áminnir,áminnum,0_8,0_1
áminnir,áminnir,0_8,0_8
áminnir,áminnið,0_8,0_19
áminnir,áminnt,0_8,0_17
áminnir,áminnti,0_8,0_0
áminnið,áminna,0_19,0_20
áminnið,áminnum,0_19,0_1
áminnið,áminnir,0_19,0_8
áminnið,áminnið,0_19,0_19
áminnið,áminnt,0_19,0_17
áminnið,áminnti,0_19,0_0
áminnt,áminna,0_17,0_20
áminnt,áminnum,0_17,0_1
áminnt,áminnir,0_17,0_8
áminnt,áminnið,0_17,0_19
áminnt,áminnt,0_17,0_17
áminnt,áminnti,0_17,0_0
áminnti,áminna,0_0,0_20
áminnti,áminnum,0_0,0_1
áminnti,áminnir,0_0,0_8
áminnti,áminnið,0_0,0_19
áminnti,áminnt,0_0,0_17
áminnti,áminnti,0_0,0_0
el,el,0_14,0_14
el,elti,0_14,0_0
el,elur,0_14,0_16
elti,el,0_0,0_14
elti,elti,0_0,0_0
elti,elur,0_0,0_16
elur,el,0_16,0_14
elur,elti,0_16,0_0
elur,elur,0_16,0_16
stefnið,stefnið,0_19,0_19
stefnið,stefnir,0_19,0_8
stefnið,stefnt,0_19,0_17
stefnir,stefnið,0_8,0_19
stefnir,stefnir,0_8,0_8
stefnir,stefnt,0_8,0_17
stefnt,stefnið,0_17,0_19
stefnt,stefnir,0_17,0_8
stefnt,stefnt,0_17,0_17
hrækja,hrækja,0_6,0_6
hrækja,hræktu,0_6,0_4
hræktu,hrækja,0_4,0_6
hræktu,hræktu,0_4,0_4
vit,vit,0_14,0_14
vit,vitna,0_14,0_21
vit,vitja,0_14,0_6
vit,vitur,0_14,0_16
vit,vitum,0_14,0_1
vit,viti,0_14,0_15
vit,vitið,0_14,0_19
vit,vita,0_14,0_20
vitna,vit,0_21,0_14
vitna,vitna,0_21,0_21
vitna,vitja,0_21,0_6
vitna,vitur,0_21,0_16
vitna,vitum,0_21,0_1
vitna,viti,0_21,0_15
vitna,vitið,0_21,0_19
vitna,vita,0_21,0_20
vitja,vit,0_6,0_14
vitja,vitna,0_6,0_21
vitja,vitja,0_6,0_6
vitja,vitur,0_6,0_16
vitja,vitum,0_6,0_1
vitja,viti,0_6,0_15
vitja,vitið,0_6,0_19
vitja,vita,0_6,0_20
vitur,vit,0_16,0_14
vitur,vitna,0_16,0_21
vitur,vitja,0_16,0_6
vitur,vitur,0_16,0_16
vitur,vitum,0_16,0_1
vitur,viti,0_16,0_15
vitur,vitið,0_16,0_19
vitur,vita,0_16,0_20
vitum,vit,0_1,0_14
vitum,vitna,0_1,0_21
vitum,vitja,0_1,0_6
vitum,vitur,0_1,0_16
vitum,vitum,0_1,0_1
vitum,viti,0_1,0_15
vitum,vitið,0_1,0_19
vitum,vita,0_1,0_20
viti,vit,0_15,0_14
viti,vitna,0_15,0_21
viti,vitja,0_15,0_6
viti,vitur,0_15,0_16
viti,vitum,0_15,0_1
viti,viti,0_15,0_15
viti,vitið,0_15,0_19
viti,vita,0_15,0_20
vitið,vit,0_19,0_14
vitið,vitna,0_19,0_21
vitið,vitja,0_19,0_6
vitið,vitur,0_19,0_16
vitið,vitum,0_19,0_1
vitið,viti,0_19,0_15
vitið,vitið,0_19,0_19
vitið,vita,0_19,0_20
vita,vit,0_20,0_14
vita,vitna,0_20,0_21
vita,vitja,0_20,0_6
vita,vitur,0_20,0_16
vita,vitum,0_20,0_1
vita,viti,0_20,0_15
vita,vitið,0_20,0_19
vita,vita,0_20,0_20
drýgir,drýgir,0_8,0_8
drýgir,drýgið,0_8,0_19
drýgir,drýgt,0_8,0_17
drýgir,drýgðu,0_8,0_13
drýgir,drýgði,0_8,0_5
drýgir,drýgja,0_8,0_6
drýgið,drýgir,0_19,0_8
drýgið,drýgið,0_19,0_19
drýgið,drýgt,0_19,0_17
drýgið,drýgðu,0_19,0_13
drýgið,drýgði,0_19,0_5
drýgið,drýgja,0_19,0_6
drýgt,drýgir,0_17,0_8
drýgt,drýgið,0_17,0_19
drýgt,drýgt,0_17,0_17
drýgt,drýgðu,0_17,0_13
drýgt,drýgði,0_17,0_5
drýgt,drýgja,0_17,0_6
drýgðu,drýgir,0_13,0_8
drýgðu,drýgið,0_13,0_19
drýgðu,drýgt,0_13,0_17
drýgðu,drýgðu,0_13,0_13
drýgðu,drýgði,0_13,0_5
drýgðu,drýgja,0_13,0_6
drýgði,drýgir,0_5,0_8
drýgði,drýgið,0_5,0_19
drýgði,drýgt,0_5,0_17
drýgði,drýgðu,0_5,0_13
drýgði,drýgði,0_5,0_5
drýgði,drýgja,0_5,0_6
drýgja,drýgir,0_6,0_8
drýgja,drýgið,0_6,0_19
drýgja,drýgt,0_6,0_17
drýgja,drýgðu,0_6,0_13
drýgja,drýgði,0_6,0_5
drýgja,drýgja,0_6,0_6
greið,greið,0_14,0_14
greið,greiða,0_14,0_20
greið,greiði,0_14,0_15
greið,greiðið,0_14,0_19
greið,greiðir,0_14,0_8
greiða,greið,0_20,0_14
greiða,greiða,0_20,0_20
greiða,greiði,0_20,0_15
greiða,greiðið,0_20,0_19
greiða,greiðir,0_20,0_8
greiði,greið,0_15,0_14
greiði,greiða,0_15,0_20
greiði,greiði,0_15,0_15
greiði,greiðið,0_15,0_19
greiði,greiðir,0_15,0_8
greiðið,greið,0_19,0_14
greiðið,greiða,0_19,0_20
greiðið,greiði,0_19,0_15
greiðið,greiðið,0_19,0_19
greiðið,greiðir,0_19,0_8
greiðir,greið,0_8,0_14
greiðir,greiða,0_8,0_20
greiðir,greiði,0_8,0_15
greiðir,greiðið,0_8,0_19
greiðir,greiðir,0_8,0_8
þakkargjörð,þakkargjörð,0_14,0_14
þakkargjörð,þakkargjörðir,0_14,0_8
þakkargjörð,þakkargjörðin,0_14,0_3
þakkargjörðir,þakkargjörð,0_8,0_14
þakkargjörðir,þakkargjörðir,0_8,0_8
þakkargjörðir,þakkargjörðin,0_8,0_3
þakkargjörðin,þakkargjörð,0_3,0_14
þakkargjörðin,þakkargjörðir,0_3,0_8
þakkargjörðin,þakkargjörðin,0_3,0_3
dýpið,dýpið,0_19,0_19
dýpið,dýpt,0_19,0_17
dýpt,dýpið,0_17,0_19
dýpt,dýpt,0_17,0_17
hét,hét,0_17,0_17
hét,hétu,0_17,0_4
hétu,hét,0_4,0_17
hétu,hétu,0_4,0_4
hlífa,hlífa,0_20,0_20
hlífa,hlíft,0_20,0_17
hlífa,hlífð,0_20,0_18
hlíft,hlífa,0_17,0_20
hlíft,hlíft,0_17,0_17
hlíft,hlífð,0_17,0_18
hlífð,hlífa,0_18,0_20
hlífð,hlíft,0_18,0_17
hlífð,hlífð,0_18,0_18
fleinn,fleinn,0_2,0_2
fleinn,flest,0_2,0_12
flest,fleinn,0_12,0_2
flest,flest,0_12,0_12
deyða,deyða,0_20,0_20
deyða,deyðið,0_20,0_19
deyða,deyðir,0_20,0_8
deyða,deyðast,0_20,0_11
deyðið,deyða,0_19,0_20
deyðið,deyðið,0_19,0_19
deyðið,deyðir,0_19,0_8
deyðið,deyðast,0_19,0_11
deyðir,deyða,0_8,0_20
deyðir,deyðið,0_8,0_19
deyðir,deyðir,0_8,0_8
deyðir,deyðast,0_8,0_11
deyðast,deyða,0_11,0_20
deyðast,deyðið,0_11,0_19
deyðast,deyðir,0_11,0_8
deyðast,deyðast,0_11,0_11
liggja,liggja,0_6,0_6
liggja,liggur,0_6,0_16
liggur,liggja,0_16,0_6
liggur,liggur,0_16,0_16
gróf,gróf,0_14,0_14
gróf,grófu,0_14,0_10
gróf,grófst,0_14,0_12
grófu,gróf,0_10,0_14
grófu,grófu,0_10,0_10
grófu,grófst,0_10,0_12
grófst,gróf,0_12,0_14
grófst,grófu,0_12,0_10
grófst,grófst,0_12,0_12
hræ,hræ,0_14,0_14
hræ,hræið,0_14,0_19
hræið,hræ,0_19,0_14
hræið,hræið,0_19,0_19
fíkjutré,fíkjutré,0_14,0_14
fíkjutré,fíkjutréð,0_14,0_18
fíkjutréð,fíkjutré,0_18,0_14
fíkjutréð,fíkjutréð,0_18,0_18
deyi,deyi,0_15,0_15
deyi,deyja,0_15,0_6
deyja,deyi,0_6,0_15
deyja,deyja,0_6,0_6
Nasarea,Nasarea,0_20,0_20
Nasarea,Nasaret,0_20,0_17
Nasarea,Nasarei,0_20,0_15
Nasaret,Nasarea,0_17,0_20
Nasaret,Nasaret,0_17,0_17
Nasaret,Nasarei,0_17,0_15
Nasarei,Nasarea,0_15,0_20
Nasarei,Nasaret,0_15,0_17
Nasarei,Nasarei,0_15,0_15
æskja,æskja,0_6,0_6
æskja,æsku,0_6,0_10
æsku,æskja,0_10,0_6
æsku,æsku,0_10,0_10
ey,ey,0_14,0_14
ey,eyði,0_14,0_5
ey,eyna,0_14,0_21
eyði,ey,0_5,0_14
eyði,eyði,0_5,0_5
eyði,eyna,0_5,0_21
eyna,ey,0_21,0_14
eyna,eyði,0_21,0_5
eyna,eyna,0_21,0_21
minn,minn,0_14,0_14
minn,minni,0_14,0_15
minn,minnist,0_14,0_7
minn,minnst,0_14,0_12
minn,minna,0_14,0_20
minn,minnast,0_14,0_11
minn,minnt,0_14,0_17
minni,minn,0_15,0_14
minni,minni,0_15,0_15
minni,minnist,0_15,0_7
minni,minnst,0_15,0_12
minni,minna,0_15,0_20
minni,minnast,0_15,0_11
minni,minnt,0_15,0_17
minnist,minn,0_7,0_14
minnist,minni,0_7,0_15
minnist,minnist,0_7,0_7
minnist,minnst,0_7,0_12
minnist,minna,0_7,0_20
minnist,minnast,0_7,0_11
minnist,minnt,0_7,0_17
minnst,minn,0_12,0_14
minnst,minni,0_12,0_15
minnst,minnist,0_12,0_7
minnst,minnst,0_12,0_12
minnst,minna,0_12,0_20
minnst,minnast,0_12,0_11
minnst,minnt,0_12,0_17
minna,minn,0_20,0_14
minna,minni,0_20,0_15
minna,minnist,0_20,0_7
minna,minnst,0_20,0_12
minna,minna,0_20,0_20
minna,minnast,0_20,0_11
minna,minnt,0_20,0_17
minnast,minn,0_11,0_14
minnast,minni,0_11,0_15
minnast,minnist,0_11,0_7
minnast,minnst,0_11,0_12
minnast,minna,0_11,0_20
minnast,minnast,0_11,0_11
minnast,minnt,0_11,0_17
minnt,minn,0_17,0_14
minnt,minni,0_17,0_15
minnt,minnist,0_17,0_7
minnt,minnst,0_17,0_12
minnt,minna,0_17,0_20
minnt,minnast,0_17,0_11
minnt,minnt,0_17,0_17
sækist,sækist,0_7,0_7
sækist,sækja,0_7,0_6
sækja,sækist,0_6,0_7
sækja,sækja,0_6,0_6
tel,tel,0_14,0_14
tel,telja,0_14,0_6
tel,telur,0_14,0_16
telja,tel,0_6,0_14
telja,telja,0_6,0_6
telja,telur,0_6,0_16
telur,tel,0_16,0_14
telur,telja,0_16,0_6
telur,telur,0_16,0_16
þögn,þögn,0_9,0_9
þögn,þögðu,0_9,0_13
þögðu,þögn,0_13,0_9
þögðu,þögðu,0_13,0_13
sjó,sjó,0_14,0_14
sjó,sjóð,0_14,0_18
sjó,sjóði,0_14,0_5
sjó,sjóinn,0_14,0_2
sjó,sjón,0_14,0_9
sjóð,sjó,0_18,0_14
sjóð,sjóð,0_18,0_18
sjóð,sjóði,0_18,0_5
sjóð,sjóinn,0_18,0_2
sjóð,sjón,0_18,0_9
sjóði,sjó,0_5,0_14
sjóði,sjóð,0_5,0_18
sjóði,sjóði,0_5,0_5
